id,species_searched,species,longitude,latitude,source,date,key,temporal_filter,precision_filter,.val,.equ,.zer,.cap,.cen,.sea,.urb,.otl,.gbf,.inst,.dpl,.summary
116,Chrysocyon brachyurus,Chrysocyon brachyurus,-47.840801,-22.412701,specieslink,2003,10453,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
117,Chrysocyon brachyurus,Chrysocyon brachyurus,-47.616699,-20.883301,specieslink,1950,17324,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
118,Chrysocyon brachyurus,Chrysocyon brachyurus,-47.4258,-21.996099,specieslink,1900,18580,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
119,Chrysocyon brachyurus,Chrysocyon brachyurus,-47.333301,-21.016701,specieslink,2002,17177,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
120,Chrysocyon brachyurus,Chrysocyon brachyurus,-49.783299,-21.5,specieslink,1989,17126,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
121,Chrysocyon brachyurus,Chrysocyon brachyurus,-47.283299,-20.2167,specieslink,2003,17130,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
122,Chrysocyon brachyurus,Chrysocyon brachyurus,-49.383301,-21.383301,specieslink,2003,17137,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
123,Chrysocyon brachyurus,Chrysocyon brachyurus,-49.283299,-21.5,specieslink,2003,17141,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
124,Chrysocyon brachyurus,Chrysocyon brachyurus,-47.5667,-20.133301,specieslink,2003,17143,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
125,Chrysocyon brachyurus,Chrysocyon brachyurus,-48.133301,-22.049999,specieslink,2002,17210,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
126,Chrysocyon brachyurus,Chrysocyon brachyurus,-48.200001,-22.116699,specieslink,2002,17212,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
127,Chrysocyon brachyurus,Chrysocyon brachyurus,-51.099998,-20.8167,specieslink,1990,17250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
128,Chrysocyon brachyurus,Chrysocyon brachyurus,-48.966701,-22.3167,specieslink,2003,17256,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
129,Chrysocyon brachyurus,Chrysocyon brachyurus,-47.866699,-21.700001,specieslink,1991,17273,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
130,Chrysocyon brachyurus,Chrysocyon brachyurus,-48.5,-21.5833,specieslink,1997,17294,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
131,Chrysocyon brachyurus,Chrysocyon brachyurus,-49.200001,-24.233299,specieslink,2003,17298,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
132,Chrysocyon brachyurus,Chrysocyon brachyurus,-48.462766,-23.344612,specieslink,2008,21053,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
133,Chrysocyon brachyurus,Chrysocyon brachyurus,-48.462766,-23.344612,specieslink,2010,21056,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
134,Chrysocyon brachyurus,Chrysocyon brachyurus,-45.1820523605,-23.1023282925,specieslink,2017,22564,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
135,Chrysocyon brachyurus,Chrysocyon brachyurus,-45.6474214642,-23.310955143,specieslink,2017,22568,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
136,Chrysocyon brachyurus,Chrysocyon brachyurus,-45.4517088221,-23.3155615301,specieslink,2017,22585,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
137,Chrysocyon brachyurus,Chrysocyon brachyurus,-45.4296634032,-23.1812402369,specieslink,2017,22590,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
138,Chrysocyon brachyurus,Chrysocyon brachyurus,-45.732956131,-23.4763060253,specieslink,2017,22594,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
139,Chrysocyon brachyurus,Chrysocyon brachyurus,-45.7777081944,-23.506853163,specieslink,2017,22595,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
140,Chrysocyon brachyurus,Chrysocyon brachyurus,-45.33298,-23.336155,specieslink,2017,22598,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
141,Chrysocyon brachyurus,Chrysocyon brachyurus,0,0,specieslink,1940,USNM 270371,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
142,Chrysocyon brachyurus,Chrysocyon brachyurus,0,0,specieslink,NA,USNM 256384,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
143,Chrysocyon brachyurus,Chrysocyon brachyurus,0,0,specieslink,1935,USNM 261023,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
144,Chrysocyon brachyurus,Chrysocyon brachyurus,0,0,specieslink,2000,437,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
145,Chrysocyon brachyurus,Chrysocyon brachyurus,0,0,specieslink,NA,485,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
146,Chrysocyon brachyurus,Chrysocyon brachyurus,0,0,specieslink,1983,40,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
147,Chrysocyon brachyurus,Chrysocyon brachyurus,0,0,specieslink,2002,457,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
148,Chrysocyon brachyurus,Chrysocyon brachyurus,0,0,specieslink,1999,420,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
149,Chrysocyon brachyurus,Chrysocyon brachyurus,-48.099722222222,-21.72,specieslink,1992,1489,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
150,Chrysocyon brachyurus,Chrysocyon brachyurus,-47.81,-21.170277777778,specieslink,1989,1534,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
151,Chrysocyon brachyurus,Chrysocyon brachyurus,0,0,specieslink,1988,1535,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
152,Chrysocyon brachyurus,Chrysocyon brachyurus,-46.609444444444,-20.719166666667,specieslink,1995,1832,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
153,Chrysocyon brachyurus,Chrysocyon brachyurus,-46.33,-23.96,specieslink,NA,2376,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
154,Chrysocyon brachyurus,Chrysocyon brachyurus,-46.349722222222,0,specieslink,1994,1845,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
155,Chrysocyon brachyurus,Chrysocyon brachyurus,-48.099722222222,-21.72,specieslink,1992,1490,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
156,Chrysocyon brachyurus,Chrysocyon brachyurus,0,0,specieslink,1994,1781,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
157,Chrysocyon brachyurus,Chrysocyon brachyurus,0,0,specieslink,2014,1939,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
158,Chrysocyon brachyurus,Chrysocyon brachyurus,-51.1483,-29.824699,specieslink,1983,2111,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
159,Chrysocyon brachyurus,Chrysocyon brachyurus,-51.1483,-29.824699,specieslink,1983,2110,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
160,Chrysocyon brachyurus,Chrysocyon brachyurus,-51.1483,-29.824699,specieslink,1983,2112,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
161,Chrysocyon brachyurus,Chrysocyon brachyurus,-58,-23,specieslink,1932,28629,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
162,Chrysocyon brachyurus,Chrysocyon brachyurus,-55.83608,-25.25815,specieslink,1931,30267,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
163,Chrysocyon brachyurus,Chrysocyon brachyurus,-58,-23,specieslink,1932,28628,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
164,Chrysocyon brachyurus,Chrysocyon brachyurus,-58,-23,specieslink,1932,28630,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
165,Chrysocyon brachyurus,Chrysocyon brachyurus,-54.0332,-12.49964,specieslink,NA,34261,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
166,Chrysocyon brachyurus,Chrysocyon brachyurus,-65.75781,-38.3952,specieslink,NA,51457,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
167,Chrysocyon brachyurus,Chrysocyon brachyurus,0,0,specieslink,NA,4919,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
168,Chrysocyon brachyurus,Chrysocyon brachyurus,-68.225,4.97166666666667,specieslink,NA,4918,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
169,Chrysocyon brachyurus,Chrysocyon brachyurus,-46.630001,-23.540001,specieslink,1985,0007731,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
170,Chrysocyon brachyurus,Chrysocyon brachyurus,0,0,specieslink,1999,0040912,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
171,Chrysocyon brachyurus,Chrysocyon brachyurus,-40.461944,-20.392778,specieslink,2016,3629,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
172,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-49.949447,-21.064263,gbif,2024,4512195659,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
173,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.867779,-14.974657,gbif,2024,4512338635,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
174,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-56.245021,-19.991062,gbif,2024,4516699180,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
175,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.947723,-16.223767,gbif,2024,4519217924,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
176,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.360102,-24.13405,gbif,2024,4525311825,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
177,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-56.554427,-26.376247,gbif,2024,4522708030,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
178,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-48.094272,-10.132079,gbif,2024,4535672571,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
179,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-44.521706,-22.484831,gbif,2024,4872277012,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
180,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.974693,-18.299297,gbif,2024,4597019632,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
181,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.94149,-18.273404,gbif,2024,4600081206,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
182,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.848661,-18.354124,gbif,2024,4606803201,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
183,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-41.858324,-18.869867,gbif,2024,4851913063,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
184,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-41.962611,-18.958491,gbif,2024,4852784428,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
185,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.986876,-18.28122,gbif,2024,4847158857,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
186,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.53327,-20.023232,gbif,2024,4852520582,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
187,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.826734,-18.132787,gbif,2024,4854985894,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
188,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-57.435869,-28.713153,gbif,2024,4855170926,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
189,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.922828,-18.020619,gbif,2024,4855454344,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
190,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.965628,-15.810303,gbif,2024,4867978473,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
191,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-61.421691,-29.022113,gbif,2024,4854856169,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
192,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.013829,-24.562214,gbif,2024,4863342318,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
193,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-61.568164,-29.148235,gbif,2024,4868122385,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
194,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.842166,-18.065883,gbif,2024,4868175305,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
195,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-46.567933,-20.399844,gbif,2024,4903883522,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
196,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-50.008074,-29.043719,gbif,2024,4921904731,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
197,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.871793,-18.140805,gbif,2024,4902090380,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
198,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-45.602089,-14.784919,gbif,2024,4903740128,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
199,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.682902,-28.677327,gbif,2024,4909035191,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
200,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.790031,-28.789879,gbif,2024,4908109131,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
201,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.536108,-19.349848,gbif,2024,4908880571,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
202,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-44.443854,-19.399516,gbif,2024,4919730594,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
203,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.862549,-18.062052,gbif,2024,4919566140,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
204,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-46.42865,-20.282854,gbif,2024,4919461262,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
205,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.957041,-18.328152,gbif,2024,4921806542,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
206,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-46.634819,-20.025689,gbif,2024,4924059088,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
207,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.81295,-18.126725,gbif,2024,4923685831,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
208,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.823781,-18.105053,gbif,2024,4923603834,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
209,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.565959,-20.194339,gbif,2024,4923666536,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
210,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-44.562924,-22.266994,gbif,2024,4925977358,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
211,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-46.485836,-20.258485,gbif,2024,4936569257,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
212,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-46.602868,-19.12208,gbif,2024,4936840538,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
213,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-62.18439,-31.59345,gbif,2024,4936538661,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
214,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-49.866361,-29.049294,gbif,2024,4936716376,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
215,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.945695,-18.080089,gbif,2024,4945538822,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
216,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-56.079449,-16.776305,gbif,2024,4950242959,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
217,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-57.193149,-17.610775,gbif,2024,4950117655,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
218,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.879672,-21.730863,gbif,2024,4952790457,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
219,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.49845,-18.454267,gbif,2024,4952977244,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
220,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.01457,-24.674743,gbif,2024,4935727910,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
221,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-44.241652,-20.848456,gbif,2024,4945868605,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
222,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-44.109769,-21.601616,gbif,2024,4946203630,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
223,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.979881,-18.275044,gbif,2024,4945818548,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
224,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.462554,-20.137232,gbif,2024,4950389891,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
225,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-52.979539,-18.393342,gbif,2024,4950473820,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
